remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
2024-03-04T10:46:53+01:00,2024-03-04T11:05:19+01:00,Lavoro al femminile,,"Giornata informativa,Dibattito / Dialogo pubblico,Riunione esperti / portatori interesse",,,serata informativa,"Questioni sociali
Integrazione sociale
Politica della gioventù
Politica familiare
Tempo libero
Patrimonio culturale",La Commissione pari opportunità del Comune di Vallelaghi vi invita alla serata sul mondo del lavoro dal punto di vista delle donne: lavoro al femminile,Commissione pari opportunità,,,Adulti,Famiglie,Giovani,Anziani,,,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4035/52115/4/8+marzo.pdf,,Contatti Ufficio Segreteria,,"Dialogo con Stefania Lusuardi az. agricola Maso canova, Monte Terlago e Cinzia Cappelletti az. agricola PeDeGazza, Ciago.Approfondimento di Paola Sanna, consulente del lavoro,su salary gap e diritti e doveri nel mondo del lavoro",,,,,,,,,99.0,2.0,,,,,
2024-02-07T12:24:31+01:00,2024-03-07T11:30:41+01:00,"""In bocca al lupo!"" ",,"Evento culturale,Manifestazione artistica,Spettacolo teatrale",,,"Spettacolo teatrale per ragazzi &quot,In bocca al lupo!&quot,.",Tempo libero,"Frontemaggiore propone lo spettacolo per ragazzi &quot,In bocca al lupo!&quot, domenica 10 marzo alle ore 17.00 presso il Teatro Valle dei Laghi.",Spettacolo teatrale,,,Adulti,Bambini,Famiglie,Giovani,,Teatro Valle dei Laghi,,,,per prenotare i biglietti: https://www.boxol.it/trentinospettacoli/it/event/valledeilaghiteatroragazzi2324/490506 ,,https://www.comune.vallelaghi.tn.it/content/download/3844/48478/7/CTT_VALLEdeiLAGHI_PROSA23-24_manifesto31x46.pdf,,Contatti Teatro Valle dei Laghi,,,,,,,,,,,0.0,2.0,,,,,
2024-02-12T11:54:42+01:00,2024-03-07T11:14:13+01:00,"""Donne Guerriere""",,"Evento culturale,Manifestazione artistica,Spettacolo teatrale",,,"Spettacolo teatrale &quot,Donne Guerriere&quot,.",Tempo libero,"Teatro Popolare d'Arte propone lo spettacolo &quot,Donne guerriere&quot, sabato 9 marzo alle ore 21.00 presso il Teatro Valle dei Laghi.",Spettacolo teatrale,,,Adulti,Anziani,Giovani,,Teatro Valle dei Laghi,,,,per prenotare i biglietti: https://www.boxol.it/trentinospettacoli/it/event/valledeilaghistagione2324/490464 ,,https://www.comune.vallelaghi.tn.it/content/download/3915/49876/2/CTT_VALLEdeiLAGHI_PROSA23-24_manifesto31x46.pdf,,Contatti Teatro Valle dei Laghi,,,,,,,,,,,0,2.0,,,,,,
2024-03-06T15:17:39+01:00,2024-03-13T17:23:06+01:00,Bob Marley one love - film,,"Manifestazione artistica,Proiezione cinematografica",,,un uomo. un messaggio. una rivoluzione. una leggenda.,"Tempo libero
Patrimonio culturale",proiezione del film sabato 23 marzo ore 20.30 presso il Teatro Valle dei Laghi,cinema,,,Adulti,Anziani,Famiglie,Giovani,,Teatro Valle dei Laghi,,,,"
Intero € 7,00
Ridotto € 5,00(Over 65, minori di 14 anni, studenti fino ai 25 anni)Biglietti acquistabili direttamente in loco a partire da un’ora prima della proiezione.",,https://www.comune.vallelaghi.tn.it/content/download/4060/52605/3/CTT_VEZZANO_CINEMA-mar-apr24_loc31x46cm.pdf,,Contatti Teatro Valle dei Laghi,,,,,,,,,,,0.0,2.0,,,,,
2024-03-06T15:14:58+01:00,2024-03-14T09:28:14+01:00,Benvenuti in galera,,"Manifestazione artistica,Proiezione cinematografica",,,un film documentario sul primo ristorante al mondo aperto dentro un carcere,"Tempo libero
Patrimonio culturale","Sabato 16 marzo ore 20.00 presso il Teatro Valle dei Laghi verrà proiettato il film sul primo ristorante al mondo creato all'interno di un carcere, quello di Milano-Bollate. Prima del film il registra, Michele Rho, incontrerà il pubblico nel foyer e racconterà la sue esperienza.",cinema,,,Adulti,Anziani,Famiglie,Giovani,,Teatro Valle dei Laghi,,,,"
Intero € 7,00
Ridotto € 5,00(Over 65, minori di 14 anni, studenti fino ai 25 anni)Biglietti acquistabili direttamente in loco a partire da un’ora prima della proiezione.",,https://www.comune.vallelaghi.tn.it/content/download/4059/52569/3/Benvenuti+in+galera.pdf,,Contatti Teatro Valle dei Laghi,,,,,,,,,,,0.0,2.0,,,,,
2024-03-08T11:39:35+01:00,2024-03-14T12:15:43+01:00,Consiglio comunale ,,Evento politico,,,Consiglio comunale 14 MARZO 2024 ad ore 20:30,Politica,"il Consiglio Comunale del Comune di Vallelaghi è convocato il giorno il 14 MARZO 2024 ad ore 20:30 presso la sala consiliare di Vezzano.ORDINE DEL GIORNO 


Comunicazioni del Presidente

Comunicazioni del Sindaco

Domande di attualità

Variazione del consiglio comunale n. 1 al bilancio di previsione per gli esercizi 2024 - 2026 -

Approvazione rendiconto del Corpo Volontario dei Vigili del Fuoco di Terlago anno 2023.

Approvazione rendiconto del Corpo Volontario dei Vigili del Fuoco di Padergnone anno 2023.

Approvazione rendiconto del Corpo Volontario dei Vigili del Fuoco di Vezzano anno 2023.

Approvazione bilancio di previsione esercizio 2024 del Corpo Vigili del Fuoco Volontari di Terlago.

Approvazione bilancio di previsione esercizio 2024 del Corpo Vigili del Fuoco Volontari di Padergnone.

Approvazione bilancio di previsione esercizio 2024 del Corpo Vigili del Fuoco Volontari di Vezzano.

Approvazione prima e seconda variazione al bilancio di previsione esercizio 2024 del Corpo dei Vigili del Fuoco Volontario di Vezzano.

Adesione alla carta di intenti RE.A.DY - rete nazionale delle pubbliche amministrazioni anti discriminazioni Per orientamento sessuale e identità di genere.

Approvazione del protocollo d’intesa concernente il progetto integrato di Sviluppo dell’attività outdoor nell’ambito territoriale di competenza di Garda Dolomiti, Azienda per il turismo S.p.A.

Atto di indirizzo per la concessione a terzi dei diritti di pesca nelle acque dei laghi di Terlago, Santo e Lamar.


 Gli atti relativi alle singole proposte iscritte all’ordine del giorno sono visibili presso la sede Comunale e sono disponibili nella sezione riservata sul sito internet.La seduta è pubblica, verrà comunque trasmessa in streaming tramite il canale Youtube del comune di Vallelaghi: https://www.youtube.com/channel/UC4yofT11FotWgGuH-00kluw",CONVOCAZIOE CONSIGLIO,,,Adulti,Anziani,Famiglie,Giovani,,Palazzo del Municipio,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4068/52848/4/odg+14+marzo_signed.pdf,,Contatti Ufficio Segreteria,,,,,,,,,,,0.0,2.0,,,,,
2024-03-14T17:29:57+01:00,2024-03-14T17:29:57+01:00,La storia della Valle dei Laghi,,"Manifestazione artistica,Evento culturale,Proiezione cinematografica",,,Serata evento di video proiezioni,"Tempo libero
Patrimonio culturale",La Comunità della Valle dei Laghi e la Commissione culturale Intercomunale in collaborazione con il Gruppo culturale Nereo Garbaricon la partecipazione dei cori La Gagliarda e Valle dei Laghi hanno il piacere di invitare la cittadinanza alla serata evento La storia della Valle dei Laghi.,platea Teatro ,,,Adulti,Anziani,Famiglie,Giovani,,Teatro Valle dei Laghi,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4134/54120/1/la+storia+della+valle+dei+laghi.pdf,,"Comunita' Valle dei Laghi
Contatti Gruppo culturale "" Nereo Cesare Garbari "" del Distretto di Vezzano",,,,,,,,,,,0.0,2.0,,,,,
2024-03-13T11:41:11+01:00,2024-03-14T21:41:11+01:00,Terlago boardgames,,Evento sociale,,,pomeriggio dedicato al gioco da tavolo,"Questioni sociali
Politica della gioventù
Politica familiare
Tempo libero",pomeriggio dedicato ai giochi da tavolo,gioco,,,Adulti,Bambini,Famiglie,Giovani,,Sala ex Segheria,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4105/53544/4/gg.pdf,,Contatti Gruppo Giovani di Terlago,,,,,,,,,,,0.0,2.0,,,,,
2024-03-13T17:48:45+01:00,2024-03-15T11:11:59+01:00,"Presentazione del libro ""Ombre Russe""",,Evento culturale,,,"Mercoledì 20 marzo a Terlago, Sala Braidon, ore 20.30","Istruzione
Biblioteca","La Biblioteca Vallelaghi organizza una serie di presentazioni letterarie sotto il titolo &quot,Pagine di Primavera&quot,.Mercoledì 20 marzo presso la sala Braidon di Terlago alle 20.30 il giornalista e scrittore Paolo Pardini presenta, con la partecipazione di Marco Di Stefano, il suo romanzo &quot,Ombre Russe&quot,.Una storia d’amore quasi impossibile inserita in un’area di conflitto il cui potenziale esplosivo è sparito troppo presto dalle prime pagine, ma che dopo 30 anni di tensione ha scatenato, nel cuore dell’Europa, una guerra che oggi ci tiene col fiato sospeso. Una tematica più che attuale, un tuffo nel passato recente per capire il presente.Vi aspettiamo!",Pubblico di spalle,,,Adulti,Anziani,Famiglie,Giovani,,Sala Braidon,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4110/53643/3/pagine+di+primavera+A4.pdf,,Contatti Biblioteca Vallelaghi,,,,,,,,,,,50.0,2.0,,,,,
2024-03-14T17:05:44+01:00,2024-03-19T08:49:30+01:00,Due memorie,,"Manifestazione artistica,Spettacolo teatrale",,,una sola memoria: Tina Anselmi e Antonio Megalizziun progetto teatrale,"Tempo libero
Patrimonio culturale","Antonio e Tina in dialogo. Testo e regia: Luisa PacheraMusiche originali: Antonio M. FracchettiPresso teatro parrocchiale delle Sarche (Via Caffaro,6 - Sarche) ",Teatro di Padergnone,,,Adulti,Anziani,Giovani,,,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4133/54084/3/ACLI_Volantino_Spettacolo_2303_No_Scritte.pdf,,Contatti Circolo A.C.L.I. Vezzano,,,,,,,,,,,0,2.0,,,,,,
2024-02-28T17:02:27+01:00,2024-03-22T10:33:31+01:00,2 Passi in Valle dei Laghi,,"Manifestazione sportiva,Evento sociale",,,Camminate della salute  per la promozione dell'invecchiamento attivo,"Questioni sociali
Integrazione sociale
Politica familiare
Tempo libero
Sport","La comunità della Valle dei Laghi e la Federazione Anziani e pensionati di Acli, per la promozione dell'invecchiamento attivo all'interno di Spazio argento propongono: 2 passi in Valle dei Laghi",anziani,,,Adulti,Anziani,,,,,,tesseramento FAP obbligatorio chiamare il  3534665905,,https://www.comune.vallelaghi.tn.it/content/download/4002/51595/22/date+passeggiate+generale.pdf,https://www.comune.vallelaghi.tn.it/ocmultibinary/download/4002/51596/22/c21d15737011bff5c46e2d2db32ebb22.png/file/locandina+12+marzo+%28002%29.png,Comunita' Valle dei Laghi,,,Comunità Valle dei Laghi,,,,,,,,0.0,2,,,,,,,
2024-03-27T12:16:37+01:00,2024-03-27T12:35:50+01:00,Qui mamma ci cova - massaggio al neonato,,"Evento sociale,Incontro con esperti",,,Incontri informativi sul massaggio al neonato ,"Istruzione
Prima infanzia
Questioni sociali
Politica familiare","&quot,Qui mamma ci cova&quot,, lo spazio dedicato alla maternità per mamme in attesa e neomamme con i loro piccolipropone 4 incontri informativi sul massaggio al neonato, dalle origini fino alla scoperta dei benefici fisici e relazionali.Per informazioni e partecipazione contattare l'Ostetrica Alice al 388 476 2675",neonato 2,,,Bambini,Famiglie,,Biblioteca Vallelaghi,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4210/55515/2/Qui+mamma+ci+cova+%2813%29+%28002%29.png,,Contatti Biblioteca Vallelaghi,,,,,,,,,,,0.0,2,,,,,,,
2024-03-27T12:23:30+01:00,2024-03-27T12:48:01+01:00,Qui mamma ci cova - svezzamento,,"Evento sociale,Incontro con esperti",,,Incontro informativo su svezzamento e autosvezzamento,"Istruzione
Prima infanzia
Questioni sociali
Politica familiare","&quot,Qui mamma ci cova&quot,, lo spazio dedicato alla maternità per mamme in attesa e neomamme con i loro piccolipropone un incontro informativo su svezzamento e autosvezzamento, per conoscere i segnali del bambino pronto a sperimentare un cibo diverso dal latte,  durante il quale saranno fornite anche tutte le informazioni sull’alimentazione complementare a richiesta. Per informazioni e partecipazione contattare l'Ostetrica Alice al 388 476 2675",neonato 2,,,Bambini,Famiglie,,Biblioteca Vallelaghi,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4211/55551/3/svezzamento.png,,Contatti Biblioteca Vallelaghi,,,,,,,,,,,0.0,2,,,,,,,
2024-03-27T15:35:37+01:00,2024-03-27T15:35:37+01:00,ACCOGLIAMO - riparte il progetto sull'accoglienza famigliare in Valle dei Laghi,,"Evento sociale,Incontro con esperti",,,Incontro di presentazione del progetto,"Questioni sociali
Politica della gioventù
Politica familiare","L'8 aprile alle ore 20.00 online (link sottostante) sarà presentato il rinnovato progetto ACCOGLIAMO, un percorso di promozione e sensibilizzazione all’accoglienza con lo scopo di rispondere alle diverse e complesse sfide dell’accoglienza famigliare a favore di minori.All'incontro interverranno il Dirigente scolastico dell'IC Valle dei Laghi-Dro, il Servizio Sociale della Comunità della Valle dei Laghi, un referente di Famiglie al Centro e i referenti dell'Istituto scolastico e delle scuole dell'infanzia del territorio.Per maggiori informazioni contattare: FAMIGLIE AL CENTRO al 333 916 5072  famigliealcentro.valledeilaghi@gmail.com",,,,Famiglie,,,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4212/55587/1/accogliamo_1309343036.png,https://www.comune.vallelaghi.tn.it/ocmultibinary/download/4212/55588/1/7f7f0e441b4f90f0038c962bafcbc74f.pdf/file/Accogliamo+A4+stampa_1309408903.pdf,Comunita' Valle dei Laghi,,,,,,,,,,,0.0,2.0,,,,,,,,
2024-02-15T11:36:34+01:00,2024-03-27T12:34:33+01:00,Qui mamma ci cova,,"Evento sociale,Incontro con esperti",,,Spazio dedicato alla maternità. un tempo e un luogo di condivisione per mamme in attesa e neomamme con i loro piccoli.,"Istruzione
Prima infanzia
Questioni sociali
Politica familiare","&quot,Qui mamma ci cova&quot,, lo spazio dedicato alla maternità per mamme in attesa e neomamme con i loro piccoli, riprende dopo la pausa natalizia tutti i lunedì mattina dalle ore 09.30 alle ore 12.30 presso la Biblioteca di Vezzano.Per informazioni e partecipazione contattare l'Ostetrica Alice al 388 476 2675",neonato 2,,,Bambini,Famiglie,,Biblioteca Vallelaghi,,,,,,https://www.comune.vallelaghi.tn.it/content/download/3949/50581/6/Qui+mamma+ci+cova+%2810%29.pdf,,Contatti Biblioteca Vallelaghi,,,,,,,,,,,0.0,2,,,,,,,
2024-04-02T09:43:53+02:00,2024-04-02T09:43:53+02:00,Con le mani in pasta,,Evento sociale,,,Raccolta viveri in Valle dei Laghi a favore di Caritas,"Demografia e popolazione
Volontariato","Raccolta viveri presso i negozi di Cavedine, Lasino, Sarche, Vezzano, Terlago, Ranzo.porta a porta Brusino, Stravino, Calavino, Padergnone, Fraveggio, Lon, Margone, Ranzo, Ciago, Covelo, Pietramurata, Ponte Oliveti
Vengono raccolti:
Caffè
Tonno
Olio di oliva
Olio di semi
Marmellate
Piselli in scatola
Fagioli in scatola
Legumi
Pelati
Fette biscottate
Biscotti
Farina
ZuccheroRiso",,,,Adulti,Anziani,Famiglie,Giovani,,Palazzo del Municipio,,,,raccolta viveri,,https://www.comune.vallelaghi.tn.it/content/download/4220/55789/1/raccolta+viveri.pdf,,Contatti Caritas Decanale Valle dei Laghi,,,,,,,,,,,0.0,2.0,,,,,
2024-04-03T14:41:50+02:00,2024-04-03T14:53:20+02:00,"1809, luoghi della memoria. Sulle tracce di Andrea Hofer",,Evento culturale,,,Presentazione del progetto ,"Tempo libero
Patrimonio culturale","Invito aperto a tutta la cittadinanza di presentazione del progetto “1809, luoghi della memoria. Sulle tracce di Andrea Hofer” con:Enzo Cestari - Federazione WelschtirolerSchutzenbundGiuseppe Ferrandi - Presidente della Fondazione Museo Storico - TrentoMonika Ennemoser - Direttice del Museo A.Hofer in PassiriaMarco Ischia - storicoOsvaldo Tonina - referente culturale Schutzenkompanie di Vezzanocon la presenza di:Dino Cerato - Capitano Schutzenkompanie di VezzanoLorenzo Miori - Sindaco Comune di VallelaghiLuca Sommadossi - Presidente Comunità Valle dei LaghiVezzano diventerà luogo della memoria con lo svelamento della stele e della targa di Andreas Hofer",,,,Adulti,Anziani,,Teatro di Padergnone,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4237/56366/3/hofer+12+aprile.pdf,,Contatti Ufficio Segreteria,,,,,,,,,,,0.0,2,,,,,,,
2024-04-15T10:05:52+02:00,2024-04-15T10:21:12+02:00,"1809, luoghi della memoria - Andreas Hofer era qui",,Evento culturale,,,Cerimonia di svelamento della Stele e della Targa in ricordo della battaglia di Vezzano,"Tempo libero
Patrimonio culturale","Cerimonia di svelamento della Stele e della Targa presso la Chiesetta di S. Valentino in agro a Vezzano, in ricordo della battaglia di Vezzano del 21 aprile 1809 tra le truppe franco/bavaresi e gli Shutzen nonesi, solandri e del distretto di Vezzano, Cavedine, Lasino , Calavino.",,,,Adulti,Anziani,,Chiesa parrocchiale Santi Vigilio e Valentino,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4263/56920/2/hofer+2.pdf,,Contatti Ufficio Segreteria,,,,,,,,,,,0.0,2,,,,,,,
2024-04-16T11:38:34+02:00,2024-04-16T11:38:34+02:00,Laboratorio di pittura monomano,,Laboratorio,,,Sabato 11 maggio 2024 laboratorio di pittura a una mano sola presso la sede bibliotecaria di Terlago,"Istruzione
Biblioteca","Sabato 11 maggio 2024 ale ore 9.30, presso la sede bibliotecaria di Terlago, Lorenza Poli terrà un particolare laboratorio di pittura, dove si dipingerà con colori naturali (caffè, infusi) e... con una mano sola. Un'esperienza di apparente limitazione che stimola la creatività e l'attenzione.Sono disponibili 10 posti, da prenotare entro l'8 maggio a terlago@biblio.tn.it o 0461-340654 interno 2",pittura,,,Adulti,Anziani,Giovani,,Punto di lettura di Terlago,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4265/56992/1/lab.+Monomano+11.05.24+locandina.jpg,,Contatti Biblioteca Vallelaghi,,,,,,,,,,,10,2.0,,,,,,
2024-04-16T12:17:34+02:00,2024-04-16T12:17:34+02:00,Incontro del Gruppo di Lettura ,,Raduno di comunità,,,Mercoledì 17 aprile 2024 alle ore 20.30 presso la sede di Terlago,"Istruzione
Biblioteca","Mercoledì 17 aprile 2024 alle ore 20.30 nuovo incontro del Gruppo di Lettura presso la sede di Terlago, per discutere del libro &quot,La casa degli sguardi&quot, di Daniele Mencarelli.",GdL Terlago,,,Adulti,Anziani,Giovani,,Punto di lettura di Terlago,,,,,,https://www.comune.vallelaghi.tn.it/content/download/4270/57088/1/GdL+aprile.pdf,,Contatti Biblioteca Vallelaghi,,,,,,,,,,,30,2.0,,,,,,
